screen_name,user_name,status_id,url,title,published_date,geoLocation
"SteveBrant","SteveBrant","1054040002626248704","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:01:34 EDT 2018",
"iowamomresists","🌊  Cayla 🌊 💙🏳️‍🌈","1054040013607002119","Not Available","Of the 595 rejected ballot, more than 300 are from Black Americans.  This is shameful and NOT democracy!  We need to do all we can to help @staceyabrams and fund the organizations doing the work!  https://t.co/uTeKm0IeNL","Sun Oct 21 12:01:37 EDT 2018",
"rogerpowelson","rogerpowelson","1054040018090479617","Not Available","Someone should tell our #BigotPresident @realDonaldTrump that @StaceyAbrams has a degree from Yale Law School and 17 years of political experience.
 https://t.co/uYotXZ3Oct #VoteAbrams","Sun Oct 21 12:01:38 EDT 2018",
"da_mattster","Matt Meier","1054040018338148353","Not Available","With @staceyabrams at the top of the ticket, Congressional candidates like @LucyWins2018 and @Carolyn4GA7, fantastic state and local candidates, and dedicated volunteers, women are bringing change to Georgia! https://t.co/WTzBkpVLqk","Sun Oct 21 12:01:38 EDT 2018",
"CindyMonty","Cindy Montgomery","1054040023559884800","Not Available","Of the 595 rejected ballot, more than 300 are from Black Americans.  This is shameful and NOT democracy!  We need to do all we can to help @staceyabrams and fund the organizations doing the work!  https://t.co/uTeKm0IeNL","Sun Oct 21 12:01:39 EDT 2018",
"tenspeed1776","Chris","1054040026722590720","Not Available","@Miduswell @realDonaldTrump @staceyabrams He’s not qualified to wash toilets but he’s running a country (into the ground) I don’t think he’s anyone to be judging qualifications","Sun Oct 21 12:01:40 EDT 2018",
"SharpeSusanne","cycologist63","1054040035840929792","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:01:42 EDT 2018",
"KenzieC18","Kenzie C","1054040037279576067","Not Available","The choice is clear. We need @staceyabrams as governor. We need to send a loud resounding message to Washington, to the country, to the world. Please #Vote, do it early, before Nov. 6th if you can. Too much is at stake to stay home this year. 

Let’s make history. 
#TeamAbrams https://t.co/jqcZRZeYBZ","Sun Oct 21 12:01:42 EDT 2018",
"carozunigacruz","Carolina Zúñiga","1054040038785368064","Not Available","@MAVILLAMZAR @AntonioSanguino @ManuelaCastanoL @Macuaticos @RSilvaRomero @DanielSamperO @yamidamats @ARTUNDUAGA_ @jciragorri @darcyquinnr @argeperiodista @ernestocortes28 @juaneslewin @sandraborda @YolandaRuizRCN @vanedelatorre @armandoneira @DCoronell @juanrobertovarg @RamiroBejaranoG @RPardoGP @MJDuzan @ZuluagaCamila @Yanelda @Lauraggils @AndrewGillum @staceyabrams @NRA @ArielAnaliza @QuinteroCalle @ClaudiaLopez @maurotoroo @MirandaBogota @AngelicaLozanoC @dianamotavo @angelamrobledo @LeonVaLenciaA @EnamorateChoco A propósito del informe del Banco Mundial (2,2 millones de colombianos viven con menos de $6.000 al día)

Tumaco tiene 219.000 habitantes:

- 180.000 en la pobreza.
- 35.000 en pobreza extrema 

https://t.co/sk1MpWr3JL","Sun Oct 21 12:01:43 EDT 2018",
"ThisIsALogin","T Alogin","1054040048709091329","Not Available","Of the 595 rejected ballot, more than 300 are from Black Americans.  This is shameful and NOT democracy!  We need to do all we can to help @staceyabrams and fund the organizations doing the work!  https://t.co/uTeKm0IeNL","Sun Oct 21 12:01:45 EDT 2018",
"MaryMerains","merains","1054040048503529472","Not Available","Fuck this weasel.  Don’t let him threaten your RIGHT. Make sure you’re registered and VOTE @staceyabrams https://t.co/Iw64vLJ4kK","Sun Oct 21 12:01:45 EDT 2018",
"AKACPA3","Pink Pearl 💕💚","1054040059912052738","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:01:48 EDT 2018",
"YakovPetrovichG","Yakov Petrovich G.","1054040081684561920","Not Available","Fuck this weasel.  Don’t let him threaten your RIGHT. Make sure you’re registered and VOTE @staceyabrams https://t.co/Iw64vLJ4kK","Sun Oct 21 12:01:53 EDT 2018",
"SteveBrant","SteveBrant","1054040082259288064","Not Available","GEORGIANS - We need to make sure @staceyabrams wins so that, among other things, she can launch an investigation into @BrianKempGA’s egregious efforts to disenfranchise Georgia’s voters. This guy should be in jail, not a Governor’s mansion. https://t.co/2fHZdNtmFL","Sun Oct 21 12:01:53 EDT 2018",
"kathyfeys","Kathy Feys","1054040093906751488","Not Available","Someone should tell our #BigotPresident @realDonaldTrump that @StaceyAbrams has a degree from Yale Law School and 17 years of political experience.
 https://t.co/uYotXZ3Oct #VoteAbrams","Sun Oct 21 12:01:56 EDT 2018",
"blom_alex","adb","1054040095462875136","Not Available","Fuck this weasel.  Don’t let him threaten your RIGHT. Make sure you’re registered and VOTE @staceyabrams https://t.co/Iw64vLJ4kK","Sun Oct 21 12:01:56 EDT 2018",
"Midnite2theBone","mattydread","1054040101544779779","Not Available","@realDonaldTrump She is smarter then you. Has more experience then you. Has way more integrity then you!","Sun Oct 21 12:01:57 EDT 2018",
"EASAINT","Iam Saint","1054040114861694976","Not Available","@willpowerpacker Awesome segment on @amjoyshow I'm all for @staceyabrams #amjoy","Sun Oct 21 12:02:01 EDT 2018",
"hugosmathers","Felix Bacon","1054040146264363008","Not Available","If success is suppressing eligible voters, leaking our Social Security numbers, and pointing a shotgun at a child on TV, I'll pass.

I’ll take Medicaid expansion, excellent public schools, and good-paying jobs. Donate if you agree: https://t.co/DBH2UDaqOK #GAGov #gapol https://t.co/EP5GahmQhZ","Sun Oct 21 12:02:08 EDT 2018",
"DeniseCis","Denise Cisternino","1054040152371273728","Not Available","@jasonesteves @joncoopertweets @staceyabrams @GeorgiaDemocrat Fantastic and adorable","Sun Oct 21 12:02:10 EDT 2018",
"ChexBalance","CountryB4Party","1054040161774899202","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:02:12 EDT 2018",
"SardonicStacey","🌊❄Mueller's Snowflake❄🌊","1054040165495201794","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:02:13 EDT 2018",
"InSpiteOfTrump","In Spite of Trump 🌊","1054040191806119938","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:02:19 EDT 2018",
"louissinc","Louis Sinclair","1054040212030939136","Not Available","@Sister_District 36 Dem/Prog Gov’s are up for election. Donate time & $ to ppl like @BenJealous @AndrewGillum @staceyabrams","Sun Oct 21 12:02:24 EDT 2018",
"sandrineh11","Sandrine","1054040231899422722","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:02:29 EDT 2018",
"sandcastle114","Carol","1054040237079433216","Not Available","Someone should tell our #BigotPresident @realDonaldTrump that @StaceyAbrams has a degree from Yale Law School and 17 years of political experience.
 https://t.co/uYotXZ3Oct #VoteAbrams","Sun Oct 21 12:02:30 EDT 2018",
"CrystalBathaus","hedonic cascade","1054040239176642560","https://t.co/KWejGMOqJq","#Ludacris #WillPacker #StaceyAbrams #gapol
I dug Jay's "99 problems but a Mitt ain't one"  ... Maybe Luda could perform "Move Kemp get out the way" https://t.co/KWejGMOqJq","Sun Oct 21 12:02:30 EDT 2018",
"MzRandi","Randi Hess","1054040240019722240","Not Available","@realDonaldTrump @staceyabrams @BrianKempGA I hope you are monitoring this race very closely because I’m certainly going to be calling for a recount in my state of Ga. Kemp should of stepped down from his job while running for Governor, he didn’t so I don’t trust him!!","Sun Oct 21 12:02:30 EDT 2018",
"blabszb","Barbara Byrne","1054040240359264256","https://t.co/kf0cWZotLa","Yes, I did! @BenJealous @staceyabrams @AndrewGillum @OurRevolution https://t.co/kf0cWZotLa","Sun Oct 21 12:02:31 EDT 2018",
"MFrance923","VOTE 11/06/18","1054040250392047616","Not Available","@jasonesteves @joncoopertweets @staceyabrams @GeorgiaDemocrat Thank you Jason for sharing! So cute! https://t.co/tVA35gXHgM","Sun Oct 21 12:02:33 EDT 2018",
"JenBroderick1","Jen","1054040252480839680","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:02:33 EDT 2018",
"CindyCallas","Cindy Callas","1054040271762075648","Not Available","Of the 595 rejected ballot, more than 300 are from Black Americans.  This is shameful and NOT democracy!  We need to do all we can to help @staceyabrams and fund the organizations doing the work!  https://t.co/uTeKm0IeNL","Sun Oct 21 12:02:38 EDT 2018",
"shawrls","Bob Shaw","1054040274140196864","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:02:39 EDT 2018",
"Ron_Decline","Eric Winick","1054040284332548096","Not Available","@SarahKSilverman @staceyabrams #DelayGeorgiaVote","Sun Oct 21 12:02:41 EDT 2018",
"macmommamary","Jane Eyre #DemForce","1054040284236013569","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:02:41 EDT 2018",
"NSM0870","Nancy Marshall","1054040289835409408","Not Available","Of the 595 rejected ballot, more than 300 are from Black Americans.  This is shameful and NOT democracy!  We need to do all we can to help @staceyabrams and fund the organizations doing the work!  https://t.co/uTeKm0IeNL","Sun Oct 21 12:02:42 EDT 2018",
"Candrea_ge","Andrea G• 🇨🇴","1054040297963962370","Not Available","@realDonaldTrump Are you talking about @staceyabrams ???? Cause you seem to be misinformed..as usual... https://t.co/Xm4e3NivD8","Sun Oct 21 12:02:44 EDT 2018",
"keisjan","Jan","1054040307208093696","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:02:47 EDT 2018",
"chantellym","Diakrisis","1054040323029118976","Not Available","@realDonaldTrump 1.  @staceyabrams received degrees from Spelman College, the LBJ School of Public Affairs at the University of Texas, and Yale Law School. Award winning author. has helped create and retain jobs in Georgia. A leader in the Georgia House of Representatives.","Sun Oct 21 12:02:50 EDT 2018",
"Daniellavalle13","Daniel lavallee","1054040323201081344","https://t.co/lReGvGl4FF","Wait, we shall prevail. Vote @staceyabrams for governor. And support her candidacy. https://t.co/lReGvGl4FF","Sun Oct 21 12:02:50 EDT 2018",
"Vcondley2","Vcondley","1054040332776570882","Not Available","To win in 17 days, I need you to vote early AND volunteer hard.

The stakes are too high to sit on the sidelines this year. If we want more for our state, we must do more for ourselves and for our democracy.

Sign up for a volunteer shift this weekend: https://t.co/v8xF0ET48W","Sun Oct 21 12:02:53 EDT 2018",
"NotDexVonFrisch","ThatDarnCat","1054040331019145217","Not Available","Exactly.
And how is Kemp not the “Deep State” trying to suppress voter turnout, like other powerful white guys in Georgia throughout history?
#amjoy","Sun Oct 21 12:02:52 EDT 2018",
"FR8_DA_GR8","Severus FR8","1054040340016103424","https://t.co/lReGvGl4FF","Wait, we shall prevail. Vote @staceyabrams for governor. And support her candidacy. https://t.co/lReGvGl4FF","Sun Oct 21 12:02:54 EDT 2018",
"luvwinsresist","Luv Wins ✊🏾 Resist 🌊🌊🌊","1054040347037319169","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:02:56 EDT 2018",
"Kathatestrump","Katherine","1054040366008029184","Not Available","Someone should tell our #BigotPresident @realDonaldTrump that @StaceyAbrams has a degree from Yale Law School and 17 years of political experience.
 https://t.co/uYotXZ3Oct #VoteAbrams","Sun Oct 21 12:03:01 EDT 2018",
"san0dee","Sandra Dee  🌊🐶","1054040377907396610","Not Available","@shaunking @staceyabrams @BetoORourke @BenJealous @AndrewGillum @TheOtherMandela @CatsCommentary 😂 😂😂😂 thanks for going there - I’ll be voting Beto.","Sun Oct 21 12:03:03 EDT 2018",
"MFrance923","VOTE 11/06/18","1054040387533193216","Not Available","@jasonesteves @staceyabrams @GeorgiaDemocrat Yes! Our 3 year olds BEG us to go out canvassing with us. They've met @staceyabrams and love to see her videos and on TV. She inspires *them.* They can spot authenticity MILES away and this election, I'm voting for THEM. #gapol #GeorgiaThrives #ItsForOurKids https://t.co/ZYVbwHruOl","Sun Oct 21 12:03:06 EDT 2018",
"rachelandco","reina okoye","1054040396421103623","https://t.co/yHL1x8x0fc",".@staceyabrams has been attacked by the president. She needs our support more now than ever. https://t.co/yHL1x8x0fc","Sun Oct 21 12:03:08 EDT 2018",
"RandiWYoung","Randi'sVotingBlueForABetterMississippi!✌💚","1054040400804151296","Not Available","@staceyabrams is FAR more qualified than Brian Kemp. 10× over. Before opening his ignorant orange mouth, perhaps he should check their bonafides. #AbramsForGA #VoteBlue","Sun Oct 21 12:03:09 EDT 2018",
"Kathatestrump","Katherine","1054040402087428102","Not Available","@TheDemCoalition @marieproia @realDonaldTrump @staceyabrams https://t.co/Qv5f9N1gZJ","Sun Oct 21 12:03:09 EDT 2018",
"AshleaClemons","Ashlea Clemons","1054040405094944768","Not Available","Someone should tell our #BigotPresident @realDonaldTrump that @StaceyAbrams has a degree from Yale Law School and 17 years of political experience.
 https://t.co/uYotXZ3Oct #VoteAbrams","Sun Oct 21 12:03:10 EDT 2018",
"MrChumley615","ray","1054040406697144320","Not Available","Don’t be like these white women.

VOTE!

And vote for good, progressive candidates who actually care about you while you’re at it. Like @staceyabrams & @betoorourke & @benjealous & @andrewgillum & @theothermandela & @CatsCommentary

Commit to vote here --> https://t.co/tNuaZD4RUm https://t.co/We4MQ0kS1S","Sun Oct 21 12:03:10 EDT 2018",
"dahnb2010","dan bolger","1054040410744479744","Not Available","Of the 595 rejected ballot, more than 300 are from Black Americans.  This is shameful and NOT democracy!  We need to do all we can to help @staceyabrams and fund the organizations doing the work!  https://t.co/uTeKm0IeNL","Sun Oct 21 12:03:11 EDT 2018",
"JenValenzuela01","Jenny Valenzuela","1054040405967286272","Not Available","@willpackerprods Great to see you on @msnbc @amjoyshow🙌🏼 Have a wonderful fundraiser for @staceyabrams 🎉 #vote https://t.co/5xSF3km79U","Sun Oct 21 12:03:10 EDT 2018",
"wrighttoleft","CaAaAaAarson (ghost voice)👻","1054040417367285760","Not Available","Fuck this weasel.  Don’t let him threaten your RIGHT. Make sure you’re registered and VOTE @staceyabrams https://t.co/Iw64vLJ4kK","Sun Oct 21 12:03:13 EDT 2018",
"darmagirl24","Michelle","1054040418114043904","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:03:13 EDT 2018",
"MrChumley615","ray","1054040431674224640","Not Available","If success is suppressing eligible voters, leaking our Social Security numbers, and pointing a shotgun at a child on TV, I'll pass.

I’ll take Medicaid expansion, excellent public schools, and good-paying jobs. Donate if you agree: https://t.co/DBH2UDaqOK #GAGov #gapol https://t.co/EP5GahmQhZ","Sun Oct 21 12:03:16 EDT 2018",
"debshearer1","Debra Shearer","1054040449193795584","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:03:20 EDT 2018",
"keisjan","Jan","1054040454608519168","Not Available","@girlsreallyrule @staceyabrams He should be investigated.","Sun Oct 21 12:03:22 EDT 2018",
"glm428","G. Lynn McClain","1054040486091153409","Not Available","In Georgia, they've: 

Purged 50,000 voters, 70% of them Black.

Tossed absentee ballots. 

Stopped a BUS of people from early voting.

Why? @StaceyAbrams, a fierce black progressive woman bringing to Georgia, terrifies them.

Voter suppression in 2018.

https://t.co/MHND8mltnu","Sun Oct 21 12:03:29 EDT 2018",
"JewelALee1","Jewel A. Lee","1054040494509121536","Not Available","@georgiagov is more corrupt than under Gov. "AxHandle" Lester Maddox. #Votersuppression #Gerrymandering #RussianCollusion Will Not Prevail.  #GAGov @staceyabrams #BLUEWAVE @NAACP #AMJoy
#SundayMotivation  @ResistanceParty  @GeorgiaDemocrat @IndivisibleTeam you
#FightForEachOther","Sun Oct 21 12:03:31 EDT 2018",
"LoreneMichelle4","LoreneMichelle41","1054040494836203520","Not Available","If you vote early, you’ll have time to get somebody else out to vote. 

And somebody else. And somebody else. Until this "toss up" race becomes our victory.

To win in 17 days, we need you. Sign up for a volunteer shift this weekend and let's get it done: https://t.co/v8xF0ET48W","Sun Oct 21 12:03:31 EDT 2018",
"Egco28","Carla Clark","1054040506697687041","Not Available","@ChadRJones12 @SarahKSilverman @staceyabrams Right?! If the Republicans had DEAD people registered, had illegals trying to vote, etc., the Dems would be losing their minds, but it’s all ok as long as their people are doing it. They didn’t fill out their paperwork correctly. Simple. They are still being allowed to vote.","Sun Oct 21 12:03:34 EDT 2018",
"hbread1","Hillary Read","1054040514381705217","Not Available","Fuck this weasel.  Don’t let him threaten your RIGHT. Make sure you’re registered and VOTE @staceyabrams https://t.co/Iw64vLJ4kK","Sun Oct 21 12:03:36 EDT 2018",
"JLWard55972465","JWard","1054040520211730432","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:03:37 EDT 2018",
"MFrance923","VOTE 11/06/18","1054040525634818048","Not Available","@jasonesteves @staceyabrams @GeorgiaDemocrat What a BEAUTIFUL boy !!!! And clever. Working hard for a better future.","Sun Oct 21 12:03:39 EDT 2018",
"Rosita4C1","Rosa Elisa Biasi","1054040533608218624","Not Available","Fuck this weasel.  Don’t let him threaten your RIGHT. Make sure you’re registered and VOTE @staceyabrams https://t.co/Iw64vLJ4kK","Sun Oct 21 12:03:40 EDT 2018",
"AshokaTheBear","T'nt'cleSpaceHorror","1054040549274083328","Not Available","G     E     O     R     G     I     A  
G     E     O     R     G     I     A 
G     E     O     R     G     I     A 
G     E     O     R     G     I     A 
G     E     O     R     G     I     A  
G     E     O     R     G     I     A 

🙏🏾👉🏾PLEASE VOTE EARLY👈🏾🙏🏾 https://t.co/IERJsGRmCy","Sun Oct 21 12:03:44 EDT 2018",
"Jo_king97","Weeaboo Jones","1054040549974573056","Not Available","In Georgia, they've: 

Purged 50,000 voters, 70% of them Black.

Tossed absentee ballots. 

Stopped a BUS of people from early voting.

Why? @StaceyAbrams, a fierce black progressive woman bringing to Georgia, terrifies them.

Voter suppression in 2018.

https://t.co/MHND8mltnu","Sun Oct 21 12:03:44 EDT 2018",
"HartKariann","Kariann Hart","1054040563215929344","Not Available","@TheDemCoalition @realDonaldTrump @staceyabrams I hope Stacey Abrams wins!","Sun Oct 21 12:03:48 EDT 2018",
"DrNaber","Christine Naber","1054040570413248512","Not Available","My 3yr old knows what it takes to elect @staceyabrams #GAGov!

At this point, he has knocked on more doors than I did in the first 25 years of my life! #Gapol @GeorgiaDemocrat #GOTV https://t.co/raXdx2DWbd","Sun Oct 21 12:03:49 EDT 2018",
"ChandaFinch","B&B","1054040572875431941","https://t.co/IUy0SZCbm6","The only way to stop this man is with a vote for @staceyabrams, Georgia! https://t.co/IUy0SZCbm6","Sun Oct 21 12:03:50 EDT 2018",
"StormMela","Mela Storm #Resistance! NO SURRENDER","1054040579875762176","Not Available","@realDonaldTrump says @staceyabrams isnt qualified to be Governor🤣

-She has a LAW degree from Yale.
-At 29 yo Deputy City Attorney of Atlanta
-In 2007 elected to Ga State House of Reps
-2011 to Present Ga House Minority Leader
Flip Georgia Blue
#VoteBlue https://t.co/rSsSxMnDVf","Sun Oct 21 12:03:52 EDT 2018",
"angmags319","Angelica Magaña","1054040591175217152","Not Available","My 3yr old knows what it takes to elect @staceyabrams #GAGov!

At this point, he has knocked on more doors than I did in the first 25 years of my life! #Gapol @GeorgiaDemocrat #GOTV https://t.co/raXdx2DWbd","Sun Oct 21 12:03:54 EDT 2018",
"Johanvanderslam","Rand Paul's neighbour","1054040593817591809","Not Available","This morning Trump is targeting two Black Americans running in close races for governor, so you know what to do:
1) DONATE to @AndrewGillum  and @staceyabrams 
2) get in line today and VOTE EARLY","Sun Oct 21 12:03:55 EDT 2018",
"AnneBelle62","Deb Johnson","1054040594211856385","Not Available","@mitch_won @tedlieu As a voter for the upcoming Govenor race in Georgia, I'd like to ask @staceyabrams the same thing? https://t.co/hIA3f8iGpF","Sun Oct 21 12:03:55 EDT 2018",
"HartKariann","Kariann Hart","1054040600331325441","Not Available","@TheDemCoalition @realDonaldTrump @staceyabrams A reality TV personality has no idea who’s qualified and who’s not.","Sun Oct 21 12:03:56 EDT 2018",
"MsCappy1015","Kathy","1054040610997501952","Not Available","Someone should tell our #BigotPresident that ⁦@staceyabrams⁩ has a degree from Yale Law School & 17 years of political experience.

Drop Stacey a donation today to help fuel her GOTV efforts & elect the nation's first African-American woman governor. https://t.co/mqlemtOGdX","Sun Oct 21 12:03:59 EDT 2018",
"Queenvehrn","vernetta sims","1054040614919196672","Not Available","My 3yr old knows what it takes to elect @staceyabrams #GAGov!

At this point, he has knocked on more doors than I did in the first 25 years of my life! #Gapol @GeorgiaDemocrat #GOTV https://t.co/raXdx2DWbd","Sun Oct 21 12:04:00 EDT 2018",
"JJTurnUpdaMusic","VOTE NOV. 6  🇺🇸","1054040624456859648","Not Available","#TeamAbrams presents...the Get Out The Vote Challenge! 👀🔥 (Thank you, @jayrock!)

Think you can do it better? Vote early, help us get out the vote, then post your video using #GetOutTheVoteChallenge! 

https://t.co/UacWMDnZvx @staceyabrams #gapol https://t.co/zmpdfOOj41","Sun Oct 21 12:04:02 EDT 2018",
"RillaInglewood","Rilla Inglewood🧟‍♀️🧟‍♂️🎃👻","1054040643213832192","Not Available","Fuck this weasel.  Don’t let him threaten your RIGHT. Make sure you’re registered and VOTE @staceyabrams https://t.co/Iw64vLJ4kK","Sun Oct 21 12:04:07 EDT 2018",
"727hopealways","ME","1054040644539310082","Not Available","My 3yr old knows what it takes to elect @staceyabrams #GAGov!

At this point, he has knocked on more doors than I did in the first 25 years of my life! #Gapol @GeorgiaDemocrat #GOTV https://t.co/raXdx2DWbd","Sun Oct 21 12:04:07 EDT 2018",
